timestamp,flight,status,departure scheduled time,departure actual time,departure actual date,arrival scheduled time,arrival actual time,arrival actual date,parsed status,raw
Thu Apr  6 16:00:00 UTC 2017,5109,Arrived Gate 15 Minutes Late,6:00 a.m.,5:56 a.m.,"Wed, Apr 5",6:37 a.m.,6:52 a.m.,"Wed, Apr 5",late,"{'5109','STATUS','Arrived Gate 15 Minutes Late','DEPARTURE','Scheduled time:','6:00 a.m.','DEPARTURE','Actual time:','5:56 a.m.','DEPARTURE','Actual date:','Wed, Apr 5','ARRIVAL','Scheduled time:','6:37 a.m.','ARRIVAL','Actual time:','6:52 a.m.','ARRIVAL','Actual date:','Wed, Apr 5'}"
Fri Apr  7 16:00:01 UTC 2017,5061,Delayed due to a late inbound aircraft arrival (arrived gate 35 minutes late),9:10 p.m.,9:54 p.m.,"Thu, Apr 6",11:36 p.m.,12:11 a.m.,"Fri, Apr 7",late,"{'5061','STATUS','Delayed due to a late inbound aircraft arrival (arrived gate 35 minutes late)','DEPARTURE','Scheduled time:','9:10 p.m.','DEPARTURE','Actual time:','9:54 p.m.','DEPARTURE','Actual date:','Thu, Apr 6','ARRIVAL','Scheduled time:','11:36 p.m.','ARRIVAL','Actual time:','12:11 a.m.','ARRIVAL','Actual date:','Fri, Apr 7'}"
Fri Apr  7 16:00:01 UTC 2017,5141,Canceled due to air traffic control conditions impacting our flight operations,10:30 a.m.,,,12:56 p.m.,,,canceled,"{'5141','STATUS','Canceled due to air traffic control conditions impacting our flight operations','DEPARTURE','Scheduled time:','10:30 a.m.','DEPARTURE','Scheduled date:','Thu, Apr 6','ARRIVAL','Scheduled time:','12:56 p.m.','ARRIVAL','Scheduled date:','Thu, Apr 6'}"
Fri Apr  7 16:00:01 UTC 2017,5001,Canceled due to air traffic control conditions impacting our flight operations,1:30 p.m.,,,2:07 p.m.,,,canceled,"{'5001','STATUS','Canceled due to air traffic control conditions impacting our flight operations','DEPARTURE','Scheduled time:','1:30 p.m.','DEPARTURE','Scheduled date:','Thu, Apr 6','ARRIVAL','Scheduled time:','2:07 p.m.','ARRIVAL','Scheduled date:','Thu, Apr 6'}"
Fri Apr  7 16:00:01 UTC 2017,5109,Arrived Gate 19 Minutes Late,6:00 a.m.,5:56 a.m.,"Thu, Apr 6",6:37 a.m.,6:56 a.m.,"Thu, Apr 6",late,"{'5109','STATUS','Arrived Gate 19 Minutes Late','DEPARTURE','Scheduled time:','6:00 a.m.','DEPARTURE','Actual time:','5:56 a.m.','DEPARTURE','Actual date:','Thu, Apr 6','ARRIVAL','Scheduled time:','6:37 a.m.','ARRIVAL','Actual time:','6:56 a.m.','ARRIVAL','Actual date:','Thu, Apr 6'}"
Sat Apr  8 16:00:01 UTC 2017,5061,Arrived Gate 14 Minutes Early,9:10 p.m.,8:59 p.m.,"Fri, Apr 7",11:36 p.m.,11:22 p.m.,"Fri, Apr 7",early,"{'5061','STATUS','Arrived Gate 14 Minutes Early','DEPARTURE','Scheduled time:','9:10 p.m.','DEPARTURE','Actual time:','8:59 p.m.','DEPARTURE','Actual date:','Fri, Apr 7','ARRIVAL','Scheduled time:','11:36 p.m.','ARRIVAL','Actual time:','11:22 p.m.','ARRIVAL','Actual date:','Fri, Apr 7'}"
Sat Apr  8 16:00:01 UTC 2017,5141,Arrived Gate 17 Minutes Early,10:30 a.m.,10:26 a.m.,"Fri, Apr 7",12:56 p.m.,12:39 p.m.,"Fri, Apr 7",early,"{'5141','STATUS','Arrived Gate 17 Minutes Early','DEPARTURE','Scheduled time:','10:30 a.m.','DEPARTURE','Actual time:','10:26 a.m.','DEPARTURE','Actual date:','Fri, Apr 7','ARRIVAL','Scheduled time:','12:56 p.m.','ARRIVAL','Actual time:','12:39 p.m.','ARRIVAL','Actual date:','Fri, Apr 7'}"
Sat Apr  8 16:00:01 UTC 2017,5001,Arrived Gate 27 Minutes Early,1:30 p.m.,1:18 p.m.,"Fri, Apr 7",2:07 p.m.,1:40 p.m.,"Fri, Apr 7",early,"{'5001','STATUS','Arrived Gate 27 Minutes Early','DEPARTURE','Scheduled time:','1:30 p.m.','DEPARTURE','Actual time:','1:18 p.m.','DEPARTURE','Actual date:','Fri, Apr 7','ARRIVAL','Scheduled time:','2:07 p.m.','ARRIVAL','Actual time:','1:40 p.m.','ARRIVAL','Actual date:','Fri, Apr 7'}"
Sat Apr  8 16:00:01 UTC 2017,5109,Arrived Gate 21 Minutes Early,6:00 a.m.,5:46 a.m.,"Fri, Apr 7",6:37 a.m.,6:16 a.m.,"Fri, Apr 7",early,"{'5109','STATUS','Arrived Gate 21 Minutes Early','DEPARTURE','Scheduled time:','6:00 a.m.','DEPARTURE','Actual time:','5:46 a.m.','DEPARTURE','Actual date:','Fri, Apr 7','ARRIVAL','Scheduled time:','6:37 a.m.','ARRIVAL','Actual time:','6:16 a.m.','ARRIVAL','Actual date:','Fri, Apr 7'}"
Sun Apr  9 16:00:01 UTC 2017,5061,Arrived Gate 6 Minutes Early,9:10 p.m.,,,11:36 p.m.,11:30 p.m.,"Sat, Apr 8",early,"{'5061','STATUS','Arrived Gate 6 Minutes Early','DEPARTURE','Scheduled time:','9:10 p.m.','DEPARTURE','Scheduled date:','Sat, Apr 8','ARRIVAL','Scheduled time:','11:36 p.m.','ARRIVAL','Actual time:','11:30 p.m.','ARRIVAL','Actual date:','Sat, Apr 8'}"
Sun Apr  9 16:00:01 UTC 2017,5141,Arrived Gate 8 Minutes Early,10:30 a.m.,10:35 a.m.,"Sat, Apr 8",12:56 p.m.,12:48 p.m.,"Sat, Apr 8",early,"{'5141','STATUS','Arrived Gate 8 Minutes Early','DEPARTURE','Scheduled time:','10:30 a.m.','DEPARTURE','Actual time:','10:35 a.m.','DEPARTURE','Actual date:','Sat, Apr 8','ARRIVAL','Scheduled time:','12:56 p.m.','ARRIVAL','Actual time:','12:48 p.m.','ARRIVAL','Actual date:','Sat, Apr 8'}"
Sun Apr  9 16:00:01 UTC 2017,5001,Arrived Gate 34 Minutes Early,1:30 p.m.,1:19 p.m.,"Sat, Apr 8",2:07 p.m.,1:33 p.m.,"Sat, Apr 8",early,"{'5001','STATUS','Arrived Gate 34 Minutes Early','DEPARTURE','Scheduled time:','1:30 p.m.','DEPARTURE','Actual time:','1:19 p.m.','DEPARTURE','Actual date:','Sat, Apr 8','ARRIVAL','Scheduled time:','2:07 p.m.','ARRIVAL','Actual time:','1:33 p.m.','ARRIVAL','Actual date:','Sat, Apr 8'}"
Sun Apr  9 16:00:01 UTC 2017,5109,Arrived Gate 21 Minutes Early,6:00 a.m.,5:52 a.m.,"Sat, Apr 8",6:37 a.m.,6:16 a.m.,"Sat, Apr 8",early,"{'5109','STATUS','Arrived Gate 21 Minutes Early','DEPARTURE','Scheduled time:','6:00 a.m.','DEPARTURE','Actual time:','5:52 a.m.','DEPARTURE','Actual date:','Sat, Apr 8','ARRIVAL','Scheduled time:','6:37 a.m.','ARRIVAL','Actual time:','6:16 a.m.','ARRIVAL','Actual date:','Sat, Apr 8'}"
Mon Apr 10 16:00:00 UTC 2017,5061,Arrived Gate 18 Minutes Early,9:10 p.m.,9:02 p.m.,"Sun, Apr 9",11:36 p.m.,11:18 p.m.,"Sun, Apr 9",early,"{'5061','STATUS','Arrived Gate 18 Minutes Early','DEPARTURE','Scheduled time:','9:10 p.m.','DEPARTURE','Actual time:','9:02 p.m.','DEPARTURE','Actual date:','Sun, Apr 9','ARRIVAL','Scheduled time:','11:36 p.m.','ARRIVAL','Actual time:','11:18 p.m.','ARRIVAL','Actual date:','Sun, Apr 9'}"
Mon Apr 10 16:00:00 UTC 2017,5141,Arrived Gate 12 Minutes Early,10:30 a.m.,10:16 a.m.,"Sun, Apr 9",12:56 p.m.,12:44 p.m.,"Sun, Apr 9",early,"{'5141','STATUS','Arrived Gate 12 Minutes Early','DEPARTURE','Scheduled time:','10:30 a.m.','DEPARTURE','Actual time:','10:16 a.m.','DEPARTURE','Actual date:','Sun, Apr 9','ARRIVAL','Scheduled time:','12:56 p.m.','ARRIVAL','Actual time:','12:44 p.m.','ARRIVAL','Actual date:','Sun, Apr 9'}"
Mon Apr 10 16:00:00 UTC 2017,5001,Arrived Gate 28 Minutes Early,1:30 p.m.,1:13 p.m.,"Sun, Apr 9",2:07 p.m.,1:39 p.m.,"Sun, Apr 9",early,"{'5001','STATUS','Arrived Gate 28 Minutes Early','DEPARTURE','Scheduled time:','1:30 p.m.','DEPARTURE','Actual time:','1:13 p.m.','DEPARTURE','Actual date:','Sun, Apr 9','ARRIVAL','Scheduled time:','2:07 p.m.','ARRIVAL','Actual time:','1:39 p.m.','ARRIVAL','Actual date:','Sun, Apr 9'}"
Mon Apr 10 16:00:00 UTC 2017,5109,Arrived Gate 34 Minutes Early,6:00 a.m.,5:49 a.m.,"Sun, Apr 9",6:37 a.m.,6:03 a.m.,"Sun, Apr 9",early,"{'5109','STATUS','Arrived Gate 34 Minutes Early','DEPARTURE','Scheduled time:','6:00 a.m.','DEPARTURE','Actual time:','5:49 a.m.','DEPARTURE','Actual date:','Sun, Apr 9','ARRIVAL','Scheduled time:','6:37 a.m.','ARRIVAL','Actual time:','6:03 a.m.','ARRIVAL','Actual date:','Sun, Apr 9'}"
Tue Apr 11 16:00:01 UTC 2017,5061,Delayed due to a late inbound aircraft arrival (arrived gate 1 hour 46 minutes late),9:10 p.m.,11:09 p.m.,"Mon, Apr 10",11:36 p.m.,1:22 a.m.,"Tue, Apr 11",late,"{'5061','STATUS','Delayed due to a late inbound aircraft arrival (arrived gate 1 hour 46 minutes late)','DEPARTURE','Scheduled time:','9:10 p.m.','DEPARTURE','Actual time:','11:09 p.m.','DEPARTURE','Actual date:','Mon, Apr 10','ARRIVAL','Scheduled time:','11:36 p.m.','ARRIVAL','Actual time:','1:22 a.m.','ARRIVAL','Actual date:','Tue, Apr 11'}"
Tue Apr 11 16:00:01 UTC 2017,5141,Arrived Gate 19 Minutes Early,10:30 a.m.,10:16 a.m.,"Mon, Apr 10",12:56 p.m.,12:37 p.m.,"Mon, Apr 10",early,"{'5141','STATUS','Arrived Gate 19 Minutes Early','DEPARTURE','Scheduled time:','10:30 a.m.','DEPARTURE','Actual time:','10:16 a.m.','DEPARTURE','Actual date:','Mon, Apr 10','ARRIVAL','Scheduled time:','12:56 p.m.','ARRIVAL','Actual time:','12:37 p.m.','ARRIVAL','Actual date:','Mon, Apr 10'}"
Tue Apr 11 16:00:01 UTC 2017,5001,Arrived Gate 9 Minutes Late,1:30 p.m.,1:28 p.m.,"Mon, Apr 10",2:07 p.m.,2:16 p.m.,"Mon, Apr 10",late,"{'5001','STATUS','Arrived Gate 9 Minutes Late','DEPARTURE','Scheduled time:','1:30 p.m.','DEPARTURE','Actual time:','1:28 p.m.','DEPARTURE','Actual date:','Mon, Apr 10','ARRIVAL','Scheduled time:','2:07 p.m.','ARRIVAL','Actual time:','2:16 p.m.','ARRIVAL','Actual date:','Mon, Apr 10'}"
Tue Apr 11 16:00:01 UTC 2017,5109,Arrived Gate 8 Minutes Early,6:00 a.m.,5:50 a.m.,"Mon, Apr 10",6:37 a.m.,6:29 a.m.,"Mon, Apr 10",early,"{'5109','STATUS','Arrived Gate 8 Minutes Early','DEPARTURE','Scheduled time:','6:00 a.m.','DEPARTURE','Actual time:','5:50 a.m.','DEPARTURE','Actual date:','Mon, Apr 10','ARRIVAL','Scheduled time:','6:37 a.m.','ARRIVAL','Actual time:','6:29 a.m.','ARRIVAL','Actual date:','Mon, Apr 10'}"
Wed Apr 12 16:00:00 UTC 2017,5061,Arrived Gate 7 Minutes Early,9:10 p.m.,9:04 p.m.,"Tue, Apr 11",11:36 p.m.,11:29 p.m.,"Tue, Apr 11",early,"{'5061','STATUS','Arrived Gate 7 Minutes Early','DEPARTURE','Scheduled time:','9:10 p.m.','DEPARTURE','Actual time:','9:04 p.m.','DEPARTURE','Actual date:','Tue, Apr 11','ARRIVAL','Scheduled time:','11:36 p.m.','ARRIVAL','Actual time:','11:29 p.m.','ARRIVAL','Actual date:','Tue, Apr 11'}"
Wed Apr 12 16:00:00 UTC 2017,5141,Arrived Gate 19 Minutes Early,10:30 a.m.,10:17 a.m.,"Tue, Apr 11",12:56 p.m.,12:37 p.m.,"Tue, Apr 11",early,"{'5141','STATUS','Arrived Gate 19 Minutes Early','DEPARTURE','Scheduled time:','10:30 a.m.','DEPARTURE','Actual time:','10:17 a.m.','DEPARTURE','Actual date:','Tue, Apr 11','ARRIVAL','Scheduled time:','12:56 p.m.','ARRIVAL','Actual time:','12:37 p.m.','ARRIVAL','Actual date:','Tue, Apr 11'}"
Wed Apr 12 16:00:00 UTC 2017,5001,Arrived Gate 21 Minutes Early,1:30 p.m.,1:18 p.m.,"Tue, Apr 11",2:07 p.m.,1:46 p.m.,"Tue, Apr 11",early,"{'5001','STATUS','Arrived Gate 21 Minutes Early','DEPARTURE','Scheduled time:','1:30 p.m.','DEPARTURE','Actual time:','1:18 p.m.','DEPARTURE','Actual date:','Tue, Apr 11','ARRIVAL','Scheduled time:','2:07 p.m.','ARRIVAL','Actual time:','1:46 p.m.','ARRIVAL','Actual date:','Tue, Apr 11'}"
Wed Apr 12 16:00:00 UTC 2017,5109,Arrived Gate 1 Minute Early,6:00 a.m.,5:51 a.m.,"Tue, Apr 11",6:37 a.m.,6:36 a.m.,"Tue, Apr 11",early,"{'5109','STATUS','Arrived Gate 1 Minute Early','DEPARTURE','Scheduled time:','6:00 a.m.','DEPARTURE','Actual time:','5:51 a.m.','DEPARTURE','Actual date:','Tue, Apr 11','ARRIVAL','Scheduled time:','6:37 a.m.','ARRIVAL','Actual time:','6:36 a.m.','ARRIVAL','Actual date:','Tue, Apr 11'}"
Thu Apr 13 16:00:00 UTC 2017,5061,Arrived Gate 6 Minutes Early,9:10 p.m.,9:04 p.m.,"Wed, Apr 12",11:36 p.m.,11:30 p.m.,"Wed, Apr 12",early,"{'5061','STATUS','Arrived Gate 6 Minutes Early','DEPARTURE','Scheduled time:','9:10 p.m.','DEPARTURE','Actual time:','9:04 p.m.','DEPARTURE','Actual date:','Wed, Apr 12','ARRIVAL','Scheduled time:','11:36 p.m.','ARRIVAL','Actual time:','11:30 p.m.','ARRIVAL','Actual date:','Wed, Apr 12'}"
Thu Apr 13 16:00:00 UTC 2017,5141,Arrived Gate 23 Minutes Early,10:30 a.m.,10:19 a.m.,"Wed, Apr 12",12:56 p.m.,12:33 p.m.,"Wed, Apr 12",early,"{'5141','STATUS','Arrived Gate 23 Minutes Early','DEPARTURE','Scheduled time:','10:30 a.m.','DEPARTURE','Actual time:','10:19 a.m.','DEPARTURE','Actual date:','Wed, Apr 12','ARRIVAL','Scheduled time:','12:56 p.m.','ARRIVAL','Actual time:','12:33 p.m.','ARRIVAL','Actual date:','Wed, Apr 12'}"
Thu Apr 13 16:00:00 UTC 2017,5001,Arrived Gate 9 Minutes Early,1:30 p.m.,1:21 p.m.,"Wed, Apr 12",2:07 p.m.,1:58 p.m.,"Wed, Apr 12",early,"{'5001','STATUS','Arrived Gate 9 Minutes Early','DEPARTURE','Scheduled time:','1:30 p.m.','DEPARTURE','Actual time:','1:21 p.m.','DEPARTURE','Actual date:','Wed, Apr 12','ARRIVAL','Scheduled time:','2:07 p.m.','ARRIVAL','Actual time:','1:58 p.m.','ARRIVAL','Actual date:','Wed, Apr 12'}"
Thu Apr 13 16:00:00 UTC 2017,5109,Arrived Gate 21 Minutes Early,6:00 a.m.,5:51 a.m.,"Wed, Apr 12",6:37 a.m.,6:16 a.m.,"Wed, Apr 12",early,"{'5109','STATUS','Arrived Gate 21 Minutes Early','DEPARTURE','Scheduled time:','6:00 a.m.','DEPARTURE','Actual time:','5:51 a.m.','DEPARTURE','Actual date:','Wed, Apr 12','ARRIVAL','Scheduled time:','6:37 a.m.','ARRIVAL','Actual time:','6:16 a.m.','ARRIVAL','Actual date:','Wed, Apr 12'}"
Fri Apr 14 16:00:01 UTC 2017,5061,Arrived Gate 5 Minutes Late,9:10 p.m.,9:04 p.m.,"Thu, Apr 13",11:36 p.m.,11:41 p.m.,"Thu, Apr 13",late,"{'5061','STATUS','Arrived Gate 5 Minutes Late','DEPARTURE','Scheduled time:','9:10 p.m.','DEPARTURE','Actual time:','9:04 p.m.','DEPARTURE','Actual date:','Thu, Apr 13','ARRIVAL','Scheduled time:','11:36 p.m.','ARRIVAL','Actual time:','11:41 p.m.','ARRIVAL','Actual date:','Thu, Apr 13'}"
Fri Apr 14 16:00:01 UTC 2017,5141,Arrived Gate 18 Minutes Early,10:30 a.m.,10:22 a.m.,"Thu, Apr 13",12:56 p.m.,12:38 p.m.,"Thu, Apr 13",early,"{'5141','STATUS','Arrived Gate 18 Minutes Early','DEPARTURE','Scheduled time:','10:30 a.m.','DEPARTURE','Actual time:','10:22 a.m.','DEPARTURE','Actual date:','Thu, Apr 13','ARRIVAL','Scheduled time:','12:56 p.m.','ARRIVAL','Actual time:','12:38 p.m.','ARRIVAL','Actual date:','Thu, Apr 13'}"
Fri Apr 14 16:00:01 UTC 2017,5001,Arrived Gate 5 Minutes Early,1:30 p.m.,1:25 p.m.,"Thu, Apr 13",2:07 p.m.,2:02 p.m.,"Thu, Apr 13",early,"{'5001','STATUS','Arrived Gate 5 Minutes Early','DEPARTURE','Scheduled time:','1:30 p.m.','DEPARTURE','Actual time:','1:25 p.m.','DEPARTURE','Actual date:','Thu, Apr 13','ARRIVAL','Scheduled time:','2:07 p.m.','ARRIVAL','Actual time:','2:02 p.m.','ARRIVAL','Actual date:','Thu, Apr 13'}"
Fri Apr 14 16:00:01 UTC 2017,5109,Arrived Gate 7 Minutes Early,6:00 a.m.,5:50 a.m.,"Thu, Apr 13",6:37 a.m.,6:30 a.m.,"Thu, Apr 13",early,"{'5109','STATUS','Arrived Gate 7 Minutes Early','DEPARTURE','Scheduled time:','6:00 a.m.','DEPARTURE','Actual time:','5:50 a.m.','DEPARTURE','Actual date:','Thu, Apr 13','ARRIVAL','Scheduled time:','6:37 a.m.','ARRIVAL','Actual time:','6:30 a.m.','ARRIVAL','Actual date:','Thu, Apr 13'}"
Sat Apr 15 16:00:01 UTC 2017,5061,Arrived Gate 15 Minutes Early,9:10 p.m.,9:01 p.m.,"Fri, Apr 14",11:36 p.m.,11:21 p.m.,"Fri, Apr 14",early,"{'5061','STATUS','Arrived Gate 15 Minutes Early','DEPARTURE','Scheduled time:','9:10 p.m.','DEPARTURE','Actual time:','9:01 p.m.','DEPARTURE','Actual date:','Fri, Apr 14','ARRIVAL','Scheduled time:','11:36 p.m.','ARRIVAL','Actual time:','11:21 p.m.','ARRIVAL','Actual date:','Fri, Apr 14'}"
Sat Apr 15 16:00:01 UTC 2017,5141,Arrived Gate 18 Minutes Early,10:30 a.m.,10:20 a.m.,"Fri, Apr 14",12:56 p.m.,12:38 p.m.,"Fri, Apr 14",early,"{'5141','STATUS','Arrived Gate 18 Minutes Early','DEPARTURE','Scheduled time:','10:30 a.m.','DEPARTURE','Actual time:','10:20 a.m.','DEPARTURE','Actual date:','Fri, Apr 14','ARRIVAL','Scheduled time:','12:56 p.m.','ARRIVAL','Actual time:','12:38 p.m.','ARRIVAL','Actual date:','Fri, Apr 14'}"
Sat Apr 15 16:00:01 UTC 2017,5001,Arrived Gate 18 Minutes Early,1:30 p.m.,1:21 p.m.,"Fri, Apr 14",2:07 p.m.,1:49 p.m.,"Fri, Apr 14",early,"{'5001','STATUS','Arrived Gate 18 Minutes Early','DEPARTURE','Scheduled time:','1:30 p.m.','DEPARTURE','Actual time:','1:21 p.m.','DEPARTURE','Actual date:','Fri, Apr 14','ARRIVAL','Scheduled time:','2:07 p.m.','ARRIVAL','Actual time:','1:49 p.m.','ARRIVAL','Actual date:','Fri, Apr 14'}"
Sat Apr 15 16:00:01 UTC 2017,5109,Arrived Gate 2 Minutes Late,6:00 a.m.,5:57 a.m.,"Fri, Apr 14",6:37 a.m.,6:39 a.m.,"Fri, Apr 14",late,"{'5109','STATUS','Arrived Gate 2 Minutes Late','DEPARTURE','Scheduled time:','6:00 a.m.','DEPARTURE','Actual time:','5:57 a.m.','DEPARTURE','Actual date:','Fri, Apr 14','ARRIVAL','Scheduled time:','6:37 a.m.','ARRIVAL','Actual time:','6:39 a.m.','ARRIVAL','Actual date:','Fri, Apr 14'}"
Sun Apr 16 16:00:01 UTC 2017,5061,Arrived Gate 19 Minutes Early,9:10 p.m.,8:57 p.m.,"Sat, Apr 15",11:36 p.m.,11:17 p.m.,"Sat, Apr 15",early,"{'5061','STATUS','Arrived Gate 19 Minutes Early','DEPARTURE','Scheduled time:','9:10 p.m.','DEPARTURE','Actual time:','8:57 p.m.','DEPARTURE','Actual date:','Sat, Apr 15','ARRIVAL','Scheduled time:','11:36 p.m.','ARRIVAL','Actual time:','11:17 p.m.','ARRIVAL','Actual date:','Sat, Apr 15'}"
Sun Apr 16 16:00:01 UTC 2017,5141,Arrived Gate 11 Minutes Early,10:30 a.m.,,,12:56 p.m.,12:45 p.m.,"Sat, Apr 15",early,"{'5141','STATUS','Arrived Gate 11 Minutes Early','DEPARTURE','Scheduled time:','10:30 a.m.','DEPARTURE','Scheduled date:','Sat, Apr 15','ARRIVAL','Scheduled time:','12:56 p.m.','ARRIVAL','Actual time:','12:45 p.m.','ARRIVAL','Actual date:','Sat, Apr 15'}"
Sun Apr 16 16:00:01 UTC 2017,5001,Arrived Gate 4 Minutes Early,1:30 p.m.,1:20 p.m.,"Sat, Apr 15",2:07 p.m.,2:03 p.m.,"Sat, Apr 15",early,"{'5001','STATUS','Arrived Gate 4 Minutes Early','DEPARTURE','Scheduled time:','1:30 p.m.','DEPARTURE','Actual time:','1:20 p.m.','DEPARTURE','Actual date:','Sat, Apr 15','ARRIVAL','Scheduled time:','2:07 p.m.','ARRIVAL','Actual time:','2:03 p.m.','ARRIVAL','Actual date:','Sat, Apr 15'}"
Sun Apr 16 16:00:01 UTC 2017,5109,Arrived Gate 17 Minutes Early,6:00 a.m.,5:53 a.m.,"Sat, Apr 15",6:37 a.m.,6:20 a.m.,"Sat, Apr 15",early,"{'5109','STATUS','Arrived Gate 17 Minutes Early','DEPARTURE','Scheduled time:','6:00 a.m.','DEPARTURE','Actual time:','5:53 a.m.','DEPARTURE','Actual date:','Sat, Apr 15','ARRIVAL','Scheduled time:','6:37 a.m.','ARRIVAL','Actual time:','6:20 a.m.','ARRIVAL','Actual date:','Sat, Apr 15'}"
Mon Apr 17 16:00:01 UTC 2017,5061,Arrived Gate 4 Minutes Early,9:10 p.m.,9:04 p.m.,"Sun, Apr 16",11:36 p.m.,11:32 p.m.,"Sun, Apr 16",early,"{'5061','STATUS','Arrived Gate 4 Minutes Early','DEPARTURE','Scheduled time:','9:10 p.m.','DEPARTURE','Actual time:','9:04 p.m.','DEPARTURE','Actual date:','Sun, Apr 16','ARRIVAL','Scheduled time:','11:36 p.m.','ARRIVAL','Actual time:','11:32 p.m.','ARRIVAL','Actual date:','Sun, Apr 16'}"
Mon Apr 17 16:00:01 UTC 2017,5141,Arrived Gate 15 Minutes Early,10:30 a.m.,10:23 a.m.,"Sun, Apr 16",12:56 p.m.,12:41 p.m.,"Sun, Apr 16",early,"{'5141','STATUS','Arrived Gate 15 Minutes Early','DEPARTURE','Scheduled time:','10:30 a.m.','DEPARTURE','Actual time:','10:23 a.m.','DEPARTURE','Actual date:','Sun, Apr 16','ARRIVAL','Scheduled time:','12:56 p.m.','ARRIVAL','Actual time:','12:41 p.m.','ARRIVAL','Actual date:','Sun, Apr 16'}"
Mon Apr 17 16:00:01 UTC 2017,5001,Arrived Gate 11 Minutes Early,1:30 p.m.,1:18 p.m.,"Sun, Apr 16",2:07 p.m.,1:56 p.m.,"Sun, Apr 16",early,"{'5001','STATUS','Arrived Gate 11 Minutes Early','DEPARTURE','Scheduled time:','1:30 p.m.','DEPARTURE','Actual time:','1:18 p.m.','DEPARTURE','Actual date:','Sun, Apr 16','ARRIVAL','Scheduled time:','2:07 p.m.','ARRIVAL','Actual time:','1:56 p.m.','ARRIVAL','Actual date:','Sun, Apr 16'}"
Mon Apr 17 16:00:01 UTC 2017,5109,Arrived Gate On Time,6:00 a.m.,6:21 a.m.,"Sun, Apr 16",6:37 a.m.,,,on time,"{'5109','STATUS','Arrived Gate On Time','DEPARTURE','Scheduled time:','6:00 a.m.','DEPARTURE','Actual time:','6:21 a.m.','DEPARTURE','Actual date:','Sun, Apr 16','ARRIVAL','Scheduled time:','6:37 a.m.','ARRIVAL','Scheduled date:','Sun, Apr 16'}"
Tue Apr 18 16:00:01 UTC 2017,5061,Delayed due to aircraft maintenance (arrived gate 28 minutes late),9:10 p.m.,9:49 p.m.,"Mon, Apr 17",11:36 p.m.,12:04 a.m.,"Tue, Apr 18",late,"{'5061','STATUS','Delayed due to aircraft maintenance (arrived gate 28 minutes late)','DEPARTURE','Scheduled time:','9:10 p.m.','DEPARTURE','Actual time:','9:49 p.m.','DEPARTURE','Actual date:','Mon, Apr 17','ARRIVAL','Scheduled time:','11:36 p.m.','ARRIVAL','Actual time:','12:04 a.m.','ARRIVAL','Actual date:','Tue, Apr 18'}"
Tue Apr 18 16:00:01 UTC 2017,5141,Arrived Gate 6 Minutes Early,10:30 a.m.,10:26 a.m.,"Mon, Apr 17",12:56 p.m.,12:50 p.m.,"Mon, Apr 17",early,"{'5141','STATUS','Arrived Gate 6 Minutes Early','DEPARTURE','Scheduled time:','10:30 a.m.','DEPARTURE','Actual time:','10:26 a.m.','DEPARTURE','Actual date:','Mon, Apr 17','ARRIVAL','Scheduled time:','12:56 p.m.','ARRIVAL','Actual time:','12:50 p.m.','ARRIVAL','Actual date:','Mon, Apr 17'}"
Tue Apr 18 16:00:01 UTC 2017,5001,Arrived Gate 21 Minutes Early,1:30 p.m.,1:19 p.m.,"Mon, Apr 17",2:07 p.m.,1:46 p.m.,"Mon, Apr 17",early,"{'5001','STATUS','Arrived Gate 21 Minutes Early','DEPARTURE','Scheduled time:','1:30 p.m.','DEPARTURE','Actual time:','1:19 p.m.','DEPARTURE','Actual date:','Mon, Apr 17','ARRIVAL','Scheduled time:','2:07 p.m.','ARRIVAL','Actual time:','1:46 p.m.','ARRIVAL','Actual date:','Mon, Apr 17'}"
Tue Apr 18 16:00:01 UTC 2017,5109,Arrived Gate 14 Minutes Early,6:00 a.m.,5:48 a.m.,"Mon, Apr 17",6:37 a.m.,6:23 a.m.,"Mon, Apr 17",early,"{'5109','STATUS','Arrived Gate 14 Minutes Early','DEPARTURE','Scheduled time:','6:00 a.m.','DEPARTURE','Actual time:','5:48 a.m.','DEPARTURE','Actual date:','Mon, Apr 17','ARRIVAL','Scheduled time:','6:37 a.m.','ARRIVAL','Actual time:','6:23 a.m.','ARRIVAL','Actual date:','Mon, Apr 17'}"
Wed Apr 19 16:00:01 UTC 2017,5061,Delayed due to a late inbound aircraft arrival (arrived gate 40 minutes late),9:10 p.m.,9:49 p.m.,"Tue, Apr 18",11:36 p.m.,12:16 a.m.,"Wed, Apr 19",late,"{'5061','STATUS','Delayed due to a late inbound aircraft arrival (arrived gate 40 minutes late)','DEPARTURE','Scheduled time:','9:10 p.m.','DEPARTURE','Actual time:','9:49 p.m.','DEPARTURE','Actual date:','Tue, Apr 18','ARRIVAL','Scheduled time:','11:36 p.m.','ARRIVAL','Actual time:','12:16 a.m.','ARRIVAL','Actual date:','Wed, Apr 19'}"
